Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Booking Date,TimeZone,Main Currency,Main Amount,Record Type,Payment Currency,Received (PC),Authorised (PC),Captured (PC),Settlement Currency,Payable (SC),Commission (SC),Markup (SC),Scheme Fees (SC),Interchange (SC),Processing Fee Currency,Processing Fee (FC),User Name,Payment Method Variant,Modification Merchant Reference,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
AffiniPayLLC,AffiniPayLLCMP,862642491132747G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7UjrcgvFtlYmSsktbi2Uq3,visa,2022-01-17 23:32:12,PST,USD,21.00,Received,USD,-21.00,0.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491133605B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2FsmGk6RvSRqGe43vySkgL,visa,2022-01-17 23:32:13,PST,USD,21.00,Received,USD,21.00,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491133605B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2FsmGk6RvSRqGe43vySkgL,visa,2022-01-17 23:32:13,PST,USD,21.00,Authorised,USD,-21.00,21.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,882642491133610D,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-67uZGUuo90hsqlgcEfZevE,visa,2022-01-17 23:32:13,PST,USD,11.00,Received,USD,-11.00,0.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491133349A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1ohMNEs7hT4QwhEE3GS2lL,visa,2022-01-17 23:32:13,PST,USD,22.00,Received,USD,-22.00,0.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491134351F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3F5DMBvFdCmLd7tHVHIHCb,visa,2022-01-17 23:32:14,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491134351F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3F5DMBvFdCmLd7tHVHIHCb,visa,2022-01-17 23:32:14,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491134762B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6eG63cYWDC6EuAQPgjaVUq,visa,2022-01-17 23:32:14,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491134762B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6eG63cYWDC6EuAQPgjaVUq,visa,2022-01-17 23:32:14,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491135623C,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4V9MDr8jsIwAyJSRx0DBcZ,visa,2022-01-17 23:32:15,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491135623C,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4V9MDr8jsIwAyJSRx0DBcZ,visa,2022-01-17 23:32:15,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491135367A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1dhOLavNy4y1t2yJyPu5vw,visa,2022-01-17 23:32:15,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491135367A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1dhOLavNy4y1t2yJyPu5vw,visa,2022-01-17 23:32:16,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491136368F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5DEoXG7zNvCZnOE1jk8D0s,visa,2022-01-17 23:32:16,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491136368F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5DEoXG7zNvCZnOE1jk8D0s,visa,2022-01-17 23:32:16,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491137588K,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-04AOQpRNtzcPq4shzuq4ts,visa,2022-01-17 23:32:17,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491137588K,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-04AOQpRNtzcPq4shzuq4ts,visa,2022-01-17 23:32:17,PST,USD,20.01,Refused,USD,-20.01,0.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491137783G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5DFiuBBALM7z2yzLZMAu2f,visa,2022-01-17 23:32:17,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491137783G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5DFiuBBALM7z2yzLZMAu2f,visa,2022-01-17 23:32:17,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491137592D,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5yuRfVSPG3fhU67vjqHjli,ach,2022-01-17 23:32:17,PST,USD,30.01,Received,USD,30.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491132747G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7UjrcgvFtlYmSsktbi2Uq3,visa,2022-01-17 23:32:18,PST,USD,21.00,RefundAuthorised,USD,21.00,-21.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491132747G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7UjrcgvFtlYmSsktbi2Uq3,visa,2022-01-17 23:32:18,PST,USD,21.00,SentForRefund,USD,0.00,21.00,-21.00,USD,-21.42,0.42,0.00,0.00,0.00,USD,0.10,ws@Company.AffiniPayLLC,visadebit,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491137592D,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5yuRfVSPG3fhU67vjqHjli,ach,2022-01-17 23:32:18,PST,USD,30.01,Authorised,USD,-30.01,30.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491139598J,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-65NiiB9FOfjithDNGo9WX3,ach,2022-01-17 23:32:19,PST,USD,30.02,Received,USD,30.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491139598J,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-65NiiB9FOfjithDNGo9WX3,ach,2022-01-17 23:32:19,PST,USD,30.02,Authorised,USD,-30.02,30.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491139406E,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-04FBpaAWXpMZI2LAKQbHaB,ach,2022-01-17 23:32:19,PST,USD,30.03,Received,USD,30.03,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491139406E,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-04FBpaAWXpMZI2LAKQbHaB,ach,2022-01-17 23:32:20,PST,USD,30.03,Authorised,USD,-30.03,30.03,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,851642491141949A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0m7ohtZ2WlWGJEIaW4tXZY,ach,2022-01-17 23:32:21,PST,USD,28.71,Received,USD,28.71,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,882642491096294B,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-0foEtNKjFWlRdjvsDjNOsO,visa,2022-01-17 23:32:21,PST,USD,11.00,SentForSettle,USD,0.00,-20.02,11.00,USD,10.88,0.00,0.07,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-0foEtNKjFWlRdjvsDjNOsO-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,851642491141949A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0m7ohtZ2WlWGJEIaW4tXZY,ach,2022-01-17 23:32:21,PST,USD,28.71,Authorised,USD,-28.71,28.71,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491142642K,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2nfqTmKk70iVLjjbLBRiYr,ach,2022-01-17 23:32:22,PST,USD,51.96,Received,USD,51.96,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491142642K,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2nfqTmKk70iVLjjbLBRiYr,ach,2022-01-17 23:32:22,PST,USD,51.96,Authorised,USD,-51.96,51.96,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491133349A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1ohMNEs7hT4QwhEE3GS2lL,visa,2022-01-17 23:32:23,PST,USD,22.00,RefundAuthorised,USD,22.00,-22.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491133349A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1ohMNEs7hT4QwhEE3GS2lL,visa,2022-01-17 23:32:23,PST,USD,22.00,SentForRefund,USD,0.00,22.00,-22.00,USD,-22.44,0.44,0.00,0.00,0.00,USD,0.10,ws@Company.AffiniPayLLC,visa,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491144434K,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-73Fdk5zsBO3tzkrVrZKhCJ,ach,2022-01-17 23:32:24,PST,USD,23.27,Received,USD,23.27,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491144434K,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-73Fdk5zsBO3tzkrVrZKhCJ,ach,2022-01-17 23:32:24,PST,USD,23.27,Authorised,USD,-23.27,23.27,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,851642491145155A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4XmeIbjpQrcfmPNmECyA7e,ach,2022-01-17 23:32:25,PST,USD,38.23,Received,USD,38.23,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,851642491145155A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4XmeIbjpQrcfmPNmECyA7e,ach,2022-01-17 23:32:26,PST,USD,38.23,Authorised,USD,-38.23,38.23,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,881642491146240G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4bIj83GAYlL3IRcRJlTlAi,ach,2022-01-17 23:32:26,PST,USD,30.04,Received,USD,30.04,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,882642491133610D,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-67uZGUuo90hsqlgcEfZevE,visa,2022-01-17 23:32:26,PST,USD,11.00,RefundAuthorised,USD,11.00,-11.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,882642491133610D,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-67uZGUuo90hsqlgcEfZevE,visa,2022-01-17 23:32:26,PST,USD,11.00,SentForRefund,USD,0.00,11.00,-11.00,USD,-11.22,0.22,0.00,0.00,0.00,USD,0.10,ws@Company.AffiniPayLLC,visadebit,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,881642491146240G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4bIj83GAYlL3IRcRJlTlAi,ach,2022-01-17 23:32:27,PST,USD,30.04,Authorised,USD,-30.04,30.04,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,881642491147248J,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0GdiIfv7V1RjWeeU5bjvdj,ach,2022-01-17 23:32:27,PST,USD,30.05,Received,USD,30.05,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,881642491147248J,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0GdiIfv7V1RjWeeU5bjvdj,ach,2022-01-17 23:32:28,PST,USD,30.05,Authorised,USD,-30.05,30.05,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491148306F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4BtziqGxMZtQ0Ueh4aoDZr,ach,2022-01-17 23:32:28,PST,USD,30.01,Received,USD,30.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491148306F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4BtziqGxMZtQ0Ueh4aoDZr,ach,2022-01-17 23:32:29,PST,USD,30.01,Authorised,USD,-30.01,30.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,851642491149194F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-29RARyD3wDG1CrrvFsW8qq,ach,2022-01-17 23:32:29,PST,USD,30.01,Received,USD,30.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,851642491149194F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-29RARyD3wDG1CrrvFsW8qq,ach,2022-01-17 23:32:30,PST,USD,30.01,Authorised,USD,-30.01,30.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491150319D,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4G3dJ7fGubU7BDnIL9Lui3,ach,2022-01-17 23:32:30,PST,USD,30.01,Received,USD,30.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491150319D,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4G3dJ7fGubU7BDnIL9Lui3,ach,2022-01-17 23:32:31,PST,USD,30.01,Authorised,USD,-30.01,30.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491106336J,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-6MXsKrCD8bWTI761DvTUgA,visa,2022-01-17 23:32:36,PST,USD,20.02,Cancelled,USD,0.00,-20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491129315H,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7hVIT694zMsqpr4xBamOWY,visa,2022-01-17 23:32:50,PST,USD,19.99,SentForSettle,USD,0.00,-20.03,19.99,USD,19.82,0.00,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7hVIT694zMsqpr4xBamOWY-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,852642491131005B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1ERQuq72u2XVCEv40RPlYr,visa,2022-01-17 23:32:50,PST,USD,21.00,SentForSettle,USD,0.00,-21.00,21.00,USD,20.82,0.00,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visa,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1ERQuq72u2XVCEv40RPlYr-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491132335A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1aEXUUHoeo2RnbfMHRMX8O,visa,2022-01-17 23:32:50,PST,USD,21.00,SentForSettle,USD,0.00,-21.00,21.00,USD,20.82,0.00,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visa,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1aEXUUHoeo2RnbfMHRMX8O-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491134351F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3F5DMBvFdCmLd7tHVHIHCb,visa,2022-01-17 23:32:50,PST,USD,20.01,SentForSettle,USD,0.00,-20.01,20.01,USD,19.84,0.00,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3F5DMBvFdCmLd7tHVHIHCb-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,823642491128978F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6ftx9qjnS2mjcRCfsTOFHc,visa,2022-01-17 23:32:50,PST,USD,20.01,Cancelled,USD,0.00,-20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491129548B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4DhYLxXjnvLGu1bcOMhUk7,visa,2022-01-17 23:32:50,PST,USD,20.02,SentForSettle,USD,0.00,-20.02,20.02,USD,19.85,0.00,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4DhYLxXjnvLGu1bcOMhUk7-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,823642491131997A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3LxBagvbhz4GGlhJVkle3A,visa,2022-01-17 23:32:50,PST,USD,21.00,SentForSettle,USD,0.00,-21.00,21.00,USD,20.82,0.00,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visa,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3LxBagvbhz4GGlhJVkle3A-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491133605B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2FsmGk6RvSRqGe43vySkgL,visa,2022-01-17 23:32:50,PST,USD,21.00,SentForSettle,USD,0.00,-21.00,21.00,USD,20.82,0.00,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visa,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2FsmGk6RvSRqGe43vySkgL-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491134762B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6eG63cYWDC6EuAQPgjaVUq,visa,2022-01-17 23:32:50,PST,USD,20.01,SentForSettle,USD,0.00,-20.01,20.01,USD,19.84,0.00,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6eG63cYWDC6EuAQPgjaVUq-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491135623C,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4V9MDr8jsIwAyJSRx0DBcZ,visa,2022-01-17 23:32:50,PST,USD,20.01,SentForSettle,USD,0.00,-20.01,20.01,USD,19.84,0.00,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4V9MDr8jsIwAyJSRx0DBcZ-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,852642491131005B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1ERQuq72u2XVCEv40RPlYr,visa,2022-01-17 23:32:50,PST,USD,21.00,SentForRefund,USD,0.00,0.00,-21.00,USD,-21.42,0.42,0.00,0.00,0.00,USD,0.10,ws@Company.AffiniPayLLC,visa,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4cC6ciTgCpN2uGW9GHzEdv,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491136368F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5DEoXG7zNvCZnOE1jk8D0s,visa,2022-01-17 23:32:50,PST,USD,20.01,SentForSettle,USD,0.00,-20.01,20.01,USD,19.84,0.00,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5DEoXG7zNvCZnOE1jk8D0s-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,823642491131997A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3LxBagvbhz4GGlhJVkle3A,visa,2022-01-17 23:32:50,PST,USD,11.00,SentForRefund,USD,0.00,0.00,-11.00,USD,-11.22,0.22,0.00,0.00,0.00,USD,0.10,ws@Company.AffiniPayLLC,visa,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0RivocJ5nk0Am2LyLc8Wtr,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491136368F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5DEoXG7zNvCZnOE1jk8D0s,visa,2022-01-17 23:32:50,PST,USD,20.01,SentForRefund,USD,0.00,0.00,-20.01,USD,-20.41,0.40,0.00,0.00,0.00,USD,0.10,ws@Company.AffiniPayLLC,visadebit,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-08Hd8SsDVIXitYrl2KTGlo,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491134762B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6eG63cYWDC6EuAQPgjaVUq,visa,2022-01-17 23:32:50,PST,USD,20.01,SentForRefund,USD,0.00,0.00,-20.01,USD,-20.41,0.40,0.00,0.00,0.00,USD,0.10,ws@Company.AffiniPayLLC,visadebit,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3whIcrKqy5onXD4LwqgBY6,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,851642491149194F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-29RARyD3wDG1CrrvFsW8qq,ach,2022-01-17 23:33:04,PST,USD,30.01,SentForSettle,USD,0.00,-30.01,30.01,,,,,,,,,ws@Company.AffiniPayLLC,ach,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-29RARyD3wDG1CrrvFsW8qq-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,861642491137592D,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5yuRfVSPG3fhU67vjqHjli,ach,2022-01-17 23:33:04,PST,USD,30.01,Cancelled,USD,0.00,-30.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
